consumer_id,dob,primary_state,fico8,vantage4,score_date,tradelines_total,tradelines_open,revolving_limit_sum,revolving_balance_sum,revolving_utilization,total_balance_sum,delinq_24mo_count,worst_delinq_24mo,inquiries_12mo_hard,inquiries_12mo_soft,has_collection,collection_balance_total,has_bankruptcy,bankruptcy_most_recent,months_since_oldest_account,avg_account_age_months
C1026,2000-12-20,VA,513,494,2025-10-05,2,0,1000,704.83,0.7048,243199.73,3,3,1,0,1,1005,0,,57,50.0
C1027,1979-11-19,WA,599,617,2025-10-05,4,0,11000,8523.57,0.7749,393295.56,8,2,0,1,0,0,0,,170,134.8
C1028,1989-05-24,GA,606,635,2025-10-05,4,0,5000,1499.06,0.2998,21591.46,9,2,0,0,0,0,0,,183,91.8
C1029,1973-03-24,CA,708,736,2025-10-05,4,0,25000,2591.17,0.1036,105227.0,11,3,3,0,0,0,0,,171,123.0
C1030,2001-07-28,MO,552,756,2025-10-05,3,1,0,0.0,0.0,73605.9,7,2,1,1,0,0,0,,176,104.3
C1031,1967-03-20,NC,605,764,2025-10-05,3,1,0,0.0,0.0,212961.31,9,2,2,1,0,0,0,,155,105.7
C1032,1979-11-19,FL,501,717,2025-10-05,2,1,35000,26619.14,0.7605,26619.14,4,1,0,0,0,0,0,,144,101.5
C1033,1996-03-11,TX,565,510,2025-10-05,2,1,0,0.0,0.0,303958.83,5,3,0,0,0,0,0,,26,14.0
C1034,1980-06-11,WA,619,674,2025-10-05,2,0,0,0.0,0.0,12982.03,5,2,1,0,0,0,0,,78,49.5
C1035,1970-12-22,NC,588,503,2025-10-05,4,1,10000,7458.04,0.7458,296933.52,12,3,0,0,0,0,0,,103,46.8
C1036,1993-01-09,AZ,753,633,2025-10-05,2,0,2000,861.3,0.4306,66482.79,6,3,1,0,0,0,0,,146,121.5
C1037,1980-12-03,VA,682,551,2025-10-05,3,0,0,0.0,0.0,224842.43,12,3,0,1,0,0,0,,155,98.7
C1038,1981-02-24,CA,701,792,2025-10-05,2,1,20000,13528.72,0.6764,22078.1,4,3,0,1,0,0,0,,167,128.5
C1039,1968-07-15,MI,655,711,2025-10-05,4,0,60000,30055.71,0.5009,90166.36,9,3,3,0,0,0,0,,185,116.2
C1040,1975-07-16,PA,605,654,2025-10-05,2,1,30000,14636.61,0.4879,27839.4,6,2,1,2,0,0,0,,107,53.5
C1041,1987-09-13,FL,715,488,2025-10-05,2,0,0,0.0,0.0,187639.8,4,2,1,2,0,0,0,,123,112.5
C1042,1995-10-21,OH,481,482,2025-10-05,4,0,36000,12202.99,0.339,19375.0,13,3,0,3,0,0,0,,163,115.8
C1043,1975-08-03,NY,568,764,2025-10-05,3,0,30000,22045.86,0.7349,28981.75,8,3,0,0,0,0,0,,169,66.7
C1044,1983-01-11,NJ,681,519,2025-10-05,4,1,5000,2412.89,0.4826,204209.6,7,3,0,1,0,0,0,,130,76.0
C1045,1971-02-11,WA,707,660,2025-10-05,4,0,45000,21166.28,0.4704,174450.0,13,3,1,0,0,0,0,,186,116.8
C1046,1989-03-24,TX,787,678,2025-10-05,4,0,20000,15581.49,0.7791,163094.38,16,3,1,2,0,0,0,,184,96.5
C1047,2000-02-11,WI,484,716,2025-10-05,2,1,10000,8634.6,0.8635,20980.34,5,3,0,0,0,0,1,2020-08-26,178,96.5
C1048,1995-12-01,MI,578,484,2025-10-05,2,0,0,0.0,0.0,153779.28,3,3,0,0,0,0,0,,78,57.5
C1049,1975-10-14,WA,490,663,2025-10-05,4,2,35000,26850.98,0.7672,125185.11,14,3,1,2,0,0,0,,186,75.0
C1050,1968-02-11,AZ,526,593,2025-10-05,4,1,20000,8496.18,0.4248,305194.58,17,3,1,0,0,0,0,,189,75.0
C1051,1977-07-23,IN,732,498,2025-10-05,2,1,30000,11793.2,0.3931,295335.87,6,3,0,0,0,0,0,,76,56.0
C1052,1999-05-22,GA,732,483,2025-10-05,3,0,20000,17927.91,0.8964,29138.53,9,3,1,1,0,0,0,,181,137.0
C1053,1984-04-04,NY,682,622,2025-10-05,4,1,2000,643.16,0.3216,196741.63,10,2,1,0,0,0,0,,186,120.0
C1054,1990-10-18,CO,567,769,2025-10-05,3,0,2000,313.43,0.1567,341098.54,9,3,0,0,1,892,0,,157,76.0
C1055,1974-01-12,CA,513,513,2025-10-05,2,1,5000,4735.88,0.9472,154843.28,6,3,1,1,0,0,0,,41,28.0
C1056,1992-02-10,WI,612,747,2025-10-05,4,2,60000,32043.62,0.5341,32043.62,7,3,1,0,0,0,0,,189,79.8
C1057,1995-04-04,CA,578,752,2025-10-05,3,2,31000,6350.58,0.2049,29047.36,17,3,0,0,0,0,0,,80,42.0
C1058,1978-03-21,GA,766,481,2025-10-05,3,0,25000,22821.32,0.9129,64503.24,8,3,0,1,0,0,0,,149,108.3
C1059,1970-08-28,FL,506,701,2025-10-05,2,0,12000,8199.31,0.6833,8199.31,6,3,0,0,0,0,0,,68,45.0
C1060,1984-07-16,CO,620,745,2025-10-05,2,0,0,0.0,0.0,118888.97,2,2,1,0,1,2463,0,,93,62.5
C1061,1981-02-21,IN,733,744,2025-10-05,2,0,0,0.0,0.0,120586.0,4,2,0,0,0,0,0,,83,72.0
C1062,1989-03-12,PA,594,622,2025-10-05,2,0,2000,1497.29,0.7486,244125.62,6,3,2,0,0,0,0,,184,153.5
C1063,1988-03-15,NY,752,641,2025-10-05,2,0,20000,10088.01,0.5044,255117.83,6,3,1,1,0,0,0,,78,75.0
C1064,1981-08-15,NJ,680,651,2025-10-05,4,0,50000,36630.66,0.7326,177735.77,11,3,1,2,0,0,0,,179,103.8
C1065,1979-05-19,NY,772,595,2025-10-05,2,0,12000,10228.28,0.8524,10228.28,7,3,1,0,0,0,0,,173,129.5
C1066,1974-12-22,FL,518,580,2025-10-05,4,1,16000,2616.04,0.1635,27089.0,13,2,0,0,0,0,0,,154,102.5
C1067,1970-11-12,IN,648,512,2025-10-05,2,0,1000,825.56,0.8256,7473.21,8,3,0,0,1,1164,0,,128,109.0
C1068,1991-10-08,IN,494,701,2025-10-05,2,0,1000,265.41,0.2654,718.3,4,3,1,0,0,0,1,2020-09-29,98,86.5
C1069,1968-07-27,TN,783,608,2025-10-05,2,1,0,0.0,0.0,138804.52,11,3,1,1,0,0,0,,86,86.0
C1070,1991-09-22,CO,535,602,2025-10-05,4,1,0,0.0,0.0,420073.55,4,3,2,1,0,0,0,,189,144.8
C1071,2001-04-16,GA,507,746,2025-10-05,3,0,0,0.0,0.0,39965.57,6,2,2,1,0,0,0,,181,139.3
C1072,1970-07-28,NY,517,528,2025-10-05,2,1,0,0.0,0.0,441980.32,6,3,1,2,0,0,0,,180,110.0
C1073,1997-10-17,MO,776,523,2025-10-05,2,1,1000,32.0,0.032,2425.53,5,3,0,0,0,0,0,,67,48.0
C1074,1974-02-25,MA,497,640,2025-10-05,3,0,5000,3346.5,0.6693,40812.13,11,3,0,1,0,0,0,,95,53.7
C1075,1976-03-07,AZ,545,706,2025-10-05,3,1,50000,36220.47,0.7244,41771.97,9,3,0,1,0,0,0,,160,110.3
C1076,1973-01-14,TX,634,513,2025-10-05,2,0,30000,24456.17,0.8152,27853.94,3,1,1,1,0,0,0,,172,115.0
C1077,1992-04-27,IL,508,630,2025-10-05,2,0,0,0.0,0.0,8033.45,5,3,1,0,0,0,0,,15,8.5
C1078,1981-06-24,TX,685,796,2025-10-05,4,1,25000,8995.46,0.3598,33315.78,15,3,1,0,0,0,0,,115,86.2
C1079,1970-07-18,PA,599,712,2025-10-05,2,0,0,0.0,0.0,8188.19,6,2,1,0,0,0,1,2024-06-30,100,87.5
C1080,2000-06-28,NJ,717,797,2025-10-05,3,0,0,0.0,0.0,82260.36,8,2,1,0,0,0,0,,104,91.7
C1081,1998-08-28,CA,653,712,2025-10-05,3,0,20000,12704.88,0.6352,135498.82,7,2,2,1,0,0,0,,153,133.0
C1082,2002-09-26,MI,780,535,2025-10-05,4,1,70000,29185.54,0.4169,193281.79,12,3,0,0,1,1901,0,,148,85.5
C1083,1972-07-05,IL,486,783,2025-10-05,2,0,30000,25622.26,0.8541,408417.48,7,3,0,0,0,0,0,,184,182.5
C1084,2001-10-19,FL,773,740,2025-10-05,2,0,0,0.0,0.0,160610.62,6,3,0,1,0,0,0,,174,94.5
C1085,1971-10-25,FL,661,726,2025-10-05,3,0,30000,7215.39,0.2405,220196.55,7,2,0,0,0,0,0,,179,91.0
C1086,1983-09-12,MI,575,550,2025-10-05,3,1,0,0.0,0.0,330858.19,5,2,1,1,0,0,0,,184,161.3
C1087,1981-07-21,CO,510,639,2025-10-05,4,1,0,0.0,0.0,409235.95,10,3,0,2,0,0,0,,184,135.5
C1088,2001-10-16,NY,742,639,2025-10-05,4,2,0,0.0,0.0,299751.39,17,3,0,3,0,0,0,,136,66.8
C1089,1976-05-13,IL,555,638,2025-10-05,2,0,30000,16054.0,0.5351,22986.17,8,3,2,1,0,0,0,,167,166.5
C1090,1990-01-13,NC,629,484,2025-10-05,2,0,0,0.0,0.0,31867.46,4,2,1,2,0,0,0,,167,144.0
C1091,1980-01-24,CO,509,739,2025-10-05,3,1,5000,1791.28,0.3583,220790.81,11,2,2,0,0,0,0,,74,46.3
C1092,1982-06-01,NC,696,580,2025-10-05,3,0,0,0.0,0.0,106777.75,11,3,1,0,0,0,0,,152,128.3
C1093,1984-05-09,CO,583,654,2025-10-05,4,0,21000,11084.82,0.5278,373379.26,7,3,0,3,0,0,0,,106,47.2
C1094,1971-04-05,GA,723,787,2025-10-05,4,1,32000,3739.85,0.1169,294741.42,10,3,1,0,0,0,0,,167,113.0
C1095,1993-06-09,MI,776,795,2025-10-05,3,0,0,0.0,0.0,13488.87,9,2,0,0,0,0,0,,133,88.3
C1096,1970-04-15,AZ,694,563,2025-10-05,4,0,35000,14720.49,0.4206,432257.93,12,3,0,1,0,0,0,,165,87.2
C1097,1991-12-16,TN,712,733,2025-10-05,3,0,20000,12483.14,0.6242,97595.51,10,3,0,0,0,0,0,,185,99.3
C1098,1988-01-17,WA,481,597,2025-10-05,2,0,25000,13082.25,0.5233,13082.25,3,3,1,1,0,0,0,,157,104.0
C1099,1969-05-23,TN,799,602,2025-10-05,3,1,21000,920.1,0.0438,116066.95,12,3,3,0,0,0,0,,81,61.0
C1100,1990-03-25,TN,649,585,2025-10-05,2,0,1000,78.81,0.0788,96711.17,8,3,1,0,0,0,0,,115,69.5
C1101,2001-01-06,AZ,574,665,2025-10-05,3,0,3000,1718.85,0.5729,4435.23,4,3,0,2,0,0,0,,141,124.0
C1102,1977-01-08,NY,517,495,2025-10-05,3,1,0,0.0,0.0,146712.72,13,3,0,1,0,0,0,,100,75.0
C1103,1994-01-12,AZ,552,705,2025-10-05,4,1,10000,2561.44,0.2561,342538.54,13,3,0,0,0,0,0,,117,85.5
C1104,1982-06-27,MA,779,502,2025-10-05,2,1,0,0.0,0.0,184726.32,9,2,0,0,0,0,0,,180,171.0
C1105,1997-07-21,FL,581,625,2025-10-05,4,0,30000,15641.89,0.5214,272634.08,13,3,0,0,1,789,0,,184,109.8
C1106,1966-04-12,CO,592,569,2025-10-05,3,0,1000,482.77,0.4828,223047.25,5,3,0,0,0,0,0,,75,40.7
C1107,1993-03-28,CO,763,571,2025-10-05,4,0,40000,26122.47,0.6531,48799.97,6,3,1,1,0,0,0,,183,87.8
C1108,2002-09-12,VA,491,614,2025-10-05,2,1,31000,29102.57,0.9388,29102.57,9,3,1,1,0,0,0,,54,31.0
C1109,1975-05-24,TX,490,674,2025-10-05,3,2,0,0.0,0.0,100318.51,7,2,1,1,0,0,0,,151,91.0
C1110,1983-01-13,NY,653,636,2025-10-05,4,0,12000,5104.66,0.4254,293365.4,16,3,1,2,0,0,0,,184,96.5
C1111,1975-10-25,AZ,602,670,2025-10-05,3,1,30000,14161.42,0.472,23805.41,9,3,1,0,0,0,0,,82,55.3
C1112,1979-11-08,AZ,749,513,2025-10-05,3,1,0,0.0,0.0,14707.16,4,2,1,0,0,0,0,,169,125.3
C1113,1982-11-14,TN,553,577,2025-10-05,3,2,30000,12708.38,0.4236,176532.14,12,3,1,1,0,0,0,,142,96.0
C1114,1966-11-01,CO,752,671,2025-10-05,4,0,0,0.0,0.0,582004.78,13,3,0,0,0,0,0,,164,115.2
C1115,1973-11-06,WI,786,605,2025-10-05,3,0,30000,20604.92,0.6868,336520.99,8,3,2,0,0,0,0,,169,66.7
C1116,1965-04-09,WI,795,754,2025-10-05,3,1,40000,14015.15,0.3504,208001.22,10,2,0,0,0,0,0,,57,30.7
C1117,1984-12-23,NJ,556,606,2025-10-05,2,2,0,0.0,0.0,112547.05,4,3,0,0,0,0,0,,172,172.0
C1118,1992-07-28,VA,623,740,2025-10-05,3,0,40000,10166.03,0.2542,114299.77,6,2,3,0,0,0,0,,143,89.3
C1119,1994-05-07,MA,587,720,2025-10-05,3,0,0,0.0,0.0,88702.75,13,3,0,1,0,0,0,,166,116.3
C1120,1984-11-17,WI,565,740,2025-10-05,3,0,1000,259.11,0.2591,107669.82,7,3,0,1,0,0,0,,110,69.0
C1121,1990-10-04,CA,735,571,2025-10-05,2,0,0,0.0,0.0,55337.12,9,3,1,0,0,0,0,,182,170.5
C1122,1997-11-27,VA,671,733,2025-10-05,2,0,0,0.0,0.0,277987.77,7,3,0,0,0,0,0,,63,54.0
C1123,2000-11-20,WI,617,778,2025-10-05,4,0,2000,607.17,0.3036,263750.58,18,3,1,1,1,2303,1,2021-03-21,157,92.0
C1124,1983-05-22,FL,586,583,2025-10-05,2,0,30000,11242.17,0.3747,39347.23,6,3,1,1,0,0,0,,26,19.5
C1125,1995-02-11,NJ,600,591,2025-10-05,3,2,32000,9109.96,0.2847,237277.33,9,3,1,2,0,0,0,,149,91.0
C1126,1985-05-09,GA,697,772,2025-10-05,4,1,20000,971.48,0.0486,113989.05,18,3,0,1,1,343,0,,149,80.5
C1127,1977-03-17,OH,671,761,2025-10-05,2,1,0,0.0,0.0,97438.81,5,2,2,0,0,0,0,,172,140.0
C1128,1968-10-13,NC,548,631,2025-10-05,3,1,5000,967.67,0.1935,24628.03,8,2,0,1,0,0,0,,99,46.3
C1129,1973-12-01,CO,745,597,2025-10-05,2,0,20000,7654.78,0.3827,298896.0,7,3,1,1,0,0,0,,136,111.5
C1130,1983-05-14,PA,718,698,2025-10-05,2,0,22000,13302.72,0.6047,13302.72,4,1,2,1,0,0,0,,56,29.0
C1131,1989-12-02,MO,719,689,2025-10-05,3,1,0,0.0,0.0,299261.93,5,2,0,0,0,0,0,,120,94.7
C1132,2001-04-11,OH,734,619,2025-10-05,4,3,5000,391.3,0.0783,300600.41,8,3,1,2,0,0,0,,122,99.0
C1133,1999-11-26,CO,492,706,2025-10-05,3,0,2000,1087.84,0.5439,97872.45,7,3,1,0,0,0,0,,122,70.0
C1134,1987-09-10,WA,615,663,2025-10-05,4,0,25000,16135.48,0.6454,380077.57,8,3,0,0,0,0,0,,147,80.8
C1135,2000-03-10,FL,630,621,2025-10-05,2,0,5000,4303.87,0.8608,79459.27,6,3,0,0,0,0,0,,137,102.0
C1136,1995-03-24,NJ,530,516,2025-10-05,2,0,10000,8099.23,0.8099,12671.9,6,3,0,1,0,0,0,,116,92.0
C1137,2000-03-22,NC,499,650,2025-10-05,3,0,5000,3947.74,0.7895,23653.53,5,2,0,1,0,0,0,,186,161.0
C1138,1970-04-12,OH,648,634,2025-10-05,3,1,10000,8450.58,0.8451,21195.75,5,2,0,0,0,0,0,,153,81.3
C1139,1984-07-26,NC,577,758,2025-10-05,3,1,12000,7001.96,0.5835,204381.64,4,2,1,2,0,0,0,,176,66.7
C1140,1988-05-19,GA,484,624,2025-10-05,3,1,10000,2490.98,0.2491,170254.56,7,2,2,1,0,0,0,,166,122.7
C1141,1994-02-16,NY,686,776,2025-10-05,3,0,5000,4390.46,0.8781,121788.63,10,3,0,0,0,0,0,,159,110.3
C1142,2002-10-20,TX,721,683,2025-10-05,4,2,60000,41202.88,0.6867,356381.87,9,3,1,1,0,0,0,,64,40.0
C1143,1995-04-17,FL,596,722,2025-10-05,4,0,0,0.0,0.0,196150.89,14,3,1,2,0,0,0,,154,66.0
C1144,1989-09-10,MI,744,716,2025-10-05,2,1,0,0.0,0.0,384734.19,3,3,0,3,1,576,0,,172,167.0
C1145,1968-03-05,AZ,523,576,2025-10-05,4,1,40000,25713.88,0.6428,225877.91,11,3,1,0,0,0,0,,151,128.5
C1146,1986-07-19,MA,693,704,2025-10-05,2,0,30000,12446.2,0.4149,15200.73,3,3,0,1,0,0,0,,148,115.0
C1147,1974-06-28,WA,765,671,2025-10-05,4,1,25000,14790.86,0.5916,29881.02,9,3,1,1,0,0,0,,147,103.5
C1148,1970-08-11,WA,775,636,2025-10-05,2,0,5000,2898.43,0.5797,103239.12,7,3,0,2,0,0,0,,91,49.0
C1149,1985-11-02,CA,735,653,2025-10-05,4,0,20000,6265.32,0.3133,398599.19,19,3,0,0,0,0,0,,167,122.0
C1150,1993-05-07,WA,694,686,2025-10-05,3,0,32000,4590.46,0.1435,5794.1,4,3,0,0,0,0,0,,184,128.3
C1151,2001-03-16,TX,646,770,2025-10-05,3,0,7000,1298.29,0.1855,274930.77,9,2,0,0,0,0,0,,166,75.7
C1152,1973-10-14,MI,551,649,2025-10-05,3,0,0,0.0,0.0,113305.78,11,3,1,0,0,0,0,,178,86.7
C1153,1990-07-16,PA,675,680,2025-10-05,4,1,0,0.0,0.0,553909.31,17,3,2,1,0,0,0,,138,98.8
C1154,1965-01-18,AZ,753,576,2025-10-05,4,0,0,0.0,0.0,135868.88,10,3,1,2,0,0,0,,164,73.0
C1155,1988-01-11,TN,535,771,2025-10-05,4,1,5000,2093.89,0.4188,154963.78,17,3,0,1,0,0,0,,143,80.0
C1156,1977-01-22,CA,635,567,2025-10-05,3,0,10000,3154.92,0.3155,8466.34,13,3,1,0,0,0,0,,172,118.0
C1157,1980-04-23,VA,763,496,2025-10-05,2,0,0,0.0,0.0,214929.29,7,3,2,1,1,1940,0,,128,106.5
C1158,1984-03-04,PA,493,581,2025-10-05,3,0,5000,675.13,0.135,103761.44,13,3,0,1,0,0,0,,171,123.3
C1159,1997-10-10,WA,677,585,2025-10-05,3,0,5000,1141.54,0.2283,290622.92,12,3,0,0,0,0,0,,127,80.0
C1160,1969-01-10,GA,629,712,2025-10-05,4,0,30000,10682.05,0.3561,317792.05,9,3,1,2,0,0,0,,176,100.2
C1161,1994-12-17,WI,668,567,2025-10-05,3,2,0,0.0,0.0,53262.2,8,3,1,1,0,0,0,,175,162.3
C1162,1998-06-14,IL,690,560,2025-10-05,3,0,0,0.0,0.0,29756.38,9,3,1,1,0,0,0,,98,58.3
C1163,1986-08-12,AZ,546,724,2025-10-05,3,1,2000,1730.25,0.8651,7193.28,7,3,0,0,0,0,0,,164,113.0
C1164,1975-07-01,OH,679,546,2025-10-05,3,0,1000,44.23,0.0442,71474.08,4,3,1,2,0,0,0,,182,94.0
C1165,1979-12-05,AZ,638,723,2025-10-05,4,0,0,0.0,0.0,152216.98,14,3,0,2,0,0,0,,161,95.8
C1166,1966-10-17,WA,789,780,2025-10-05,4,0,40000,21171.59,0.5293,136545.39,9,2,2,0,0,0,0,,122,81.8
C1167,1972-06-23,NY,737,621,2025-10-05,3,0,30000,3292.85,0.1098,87279.74,11,3,0,0,0,0,0,,152,86.3
C1168,1989-11-09,IN,483,708,2025-10-05,2,0,0,0.0,0.0,131884.38,10,3,1,0,0,0,1,2024-10-15,144,106.0
C1169,1968-10-02,FL,684,749,2025-10-05,3,0,40000,10693.41,0.2673,62532.68,8,3,0,3,0,0,0,,116,76.3
C1170,1966-01-23,FL,771,715,2025-10-05,2,0,2000,534.16,0.2671,4581.14,7,3,2,0,0,0,0,,120,63.0
C1171,1991-08-13,FL,774,526,2025-10-05,3,1,30000,18852.26,0.6284,45700.15,5,3,1,2,0,0,0,,106,59.7
C1172,2000-05-16,IL,713,632,2025-10-05,3,1,20000,18278.84,0.9139,35596.79,6,2,2,0,0,0,0,,144,85.7
C1173,1978-12-22,CA,793,692,2025-10-05,2,0,2000,909.14,0.4546,7110.94,5,3,0,0,0,0,0,,147,87.5
C1174,1984-07-22,FL,571,714,2025-10-05,3,1,6000,714.67,0.1191,145156.02,5,3,1,2,0,0,0,,86,47.7
C1175,1998-05-20,WI,573,681,2025-10-05,2,0,0,0.0,0.0,31754.01,7,3,1,2,0,0,0,,144,94.0
C1176,1973-07-27,FL,602,620,2025-10-05,3,0,25000,9409.46,0.3764,113556.92,10,3,1,1,0,0,0,,76,51.0
C1177,1997-12-20,FL,514,732,2025-10-05,3,0,1000,463.0,0.463,292971.6,9,3,2,1,0,0,0,,111,62.0
C1178,1983-02-26,FL,763,668,2025-10-05,3,1,40000,19522.22,0.4881,20743.15,9,3,1,1,0,0,0,,132,104.3
C1179,1996-04-20,AZ,533,689,2025-10-05,3,1,60000,39057.54,0.651,59221.93,7,3,0,0,0,0,0,,112,43.0
C1180,1981-09-07,VA,564,586,2025-10-05,4,0,2000,1355.76,0.6779,6508.26,13,2,1,2,0,0,0,,189,99.8
C1181,1991-05-06,NY,716,517,2025-10-05,4,1,7000,1271.13,0.1816,299377.71,16,3,2,0,0,0,0,,114,68.5
C1182,2000-08-07,CO,675,684,2025-10-05,3,1,5000,3547.81,0.7096,35978.37,15,3,1,2,0,0,1,2021-10-16,145,90.3
C1183,1986-04-01,CA,683,485,2025-10-05,2,0,20000,12985.31,0.6493,209444.87,10,3,3,0,0,0,0,,99,75.0
C1184,1970-02-27,MO,538,647,2025-10-05,4,1,22000,19389.43,0.8813,147367.88,9,3,0,1,0,0,0,,183,118.5
C1185,1996-03-03,TN,728,514,2025-10-05,3,0,30000,24320.52,0.8107,242124.68,11,3,0,2,0,0,0,,188,168.0
C1186,1969-12-24,FL,760,704,2025-10-05,2,0,30000,14619.41,0.4873,15808.13,5,1,0,0,0,0,0,,129,128.5
C1187,1981-11-08,MA,721,562,2025-10-05,3,0,40000,4207.62,0.1052,19853.89,8,3,3,0,0,0,0,,170,105.0
C1188,1983-05-15,NY,489,570,2025-10-05,4,1,10000,7206.93,0.7207,26498.51,11,3,2,1,0,0,0,,168,64.8
C1189,1971-03-28,NY,543,566,2025-10-05,3,0,0,0.0,0.0,124629.06,6,3,0,1,0,0,0,,173,160.0
C1190,1983-06-26,NC,485,558,2025-10-05,2,0,0,0.0,0.0,32742.51,5,2,0,0,0,0,0,,97,64.0
C1191,1992-12-04,FL,663,590,2025-10-05,3,0,2000,1096.24,0.5481,13894.22,8,3,2,1,0,0,0,,149,96.7
C1192,1967-01-28,IL,752,706,2025-10-05,4,2,0,0.0,0.0,309525.2,15,3,0,0,0,0,0,,176,106.5
C1193,1975-06-12,MA,747,679,2025-10-05,3,1,0,0.0,0.0,161997.11,11,3,0,0,0,0,0,,157,81.7
C1194,1982-12-03,VA,707,786,2025-10-05,2,0,10000,8339.19,0.8339,226026.33,4,2,1,0,1,2138,0,,122,121.5
C1195,1986-03-04,PA,504,583,2025-10-05,4,0,0,0.0,0.0,826876.13,13,3,0,0,0,0,0,,155,107.2
C1196,1990-08-09,PA,671,582,2025-10-05,4,0,30000,14000.97,0.4667,448313.68,11,3,1,0,0,0,0,,169,116.5
C1197,1995-07-21,WA,488,494,2025-10-05,3,0,1000,789.17,0.7892,61571.28,8,3,0,1,0,0,0,,189,143.7
C1198,1972-03-23,NY,652,512,2025-10-05,3,0,50000,20896.82,0.4179,23705.37,9,3,0,2,0,0,0,,128,126.3
C1199,1975-02-14,MO,529,565,2025-10-05,3,0,50000,31063.8,0.6213,43848.71,7,3,1,0,0,0,0,,182,130.3
C1200,1995-10-22,MA,692,647,2025-10-05,3,0,0,0.0,0.0,34322.07,13,3,0,1,0,0,0,,131,96.7
